ID,Criticality,C_LOW,C_HIGH,Period,Deadline,AP,RP,Flag,U_LOW,U_HIGH,set_id,system_total_utilization,system_target_u_norm,system_cores
12,LOW,2.101287877234732,2.101287877234732,30,30,0.2101287877234732,0.2101287877234732,2,0.07004292924115774,0.07004292924115774,18,6.4,0.8,8
13,HIGH,38.0,76,76,76,3.8000000000000003,3.8000000000000003,8,0.5,1.0,18,6.4,0.8,8
14,HIGH,0.5052646226224509,1.0105292452449017,19,19,0.05052646226224509,0.05052646226224509,3,0.026592874874865835,0.05318574974973167,18,6.4,0.8,8
15,LOW,1.3177503131451662,1.3177503131451662,15,15,0.13177503131451662,0.13177503131451662,6,0.08785002087634441,0.08785002087634441,18,6.4,0.8,8
16,LOW,52.71876125363229,52.71876125363229,95,95,5.271876125363229,5.271876125363229,4,0.554934328985603,0.554934328985603,18,6.4,0.8,8
17,LOW,3.8124042236980547,3.8124042236980547,29,29,0.3812404223698055,0.3812404223698055,2,0.13146221461027774,0.13146221461027774,18,6.4,0.8,8
18,HIGH,10.658935361628629,21.317870723257258,30,30,1.065893536162863,1.065893536162863,5,0.35529784538762094,0.7105956907752419,18,6.4,0.8,8
19,LOW,5.744692684805746,5.744692684805746,23,23,0.5744692684805747,0.5744692684805747,4,0.24976924716546722,0.24976924716546722,18,6.4,0.8,8
20,LOW,12.765606465845535,12.765606465845535,23,23,1.2765606465845536,1.2765606465845536,2,0.5550263680802406,0.5550263680802406,18,6.4,0.8,8
1,HIGH,2.330864682036049,4.661729364072098,23,23,0.2330864682036049,0.2330864682036049,8,0.10134194269721952,0.20268388539443905,19,6.4,0.8,8
2,LOW,1.6791002054692443,1.6791002054692443,31,31,0.16791002054692444,0.16791002054692444,6,0.0541645227570724,0.0541645227570724,19,6.4,0.8,8
3,HIGH,6.0,12,12,12,0.6000000000000001,0.6000000000000001,1,0.5,1.0,19,6.4,0.8,8
4,HIGH,16.92508159457071,33.85016318914142,52,52,1.692508159457071,1.692508159457071,5,0.32548233835712903,0.6509646767142581,19,6.4,0.8,8
5,HIGH,4.534149534743514,9.068299069487027,61,61,0.4534149534743514,0.4534149534743514,1,0.07433032024169695,0.1486606404833939,19,6.4,0.8,8
6,HIGH,2.755342617146349,5.510685234292698,18,18,0.2755342617146349,0.2755342617146349,6,0.15307458984146383,0.30614917968292765,19,6.4,0.8,8
7,LOW,40.41644666279531,40.41644666279531,89,89,4.041644666279531,4.041644666279531,8,0.45411737823365517,0.45411737823365517,19,6.4,0.8,8
8,HIGH,0.6006619815211778,1.2013239630423556,65,65,0.06006619815211778,0.06006619815211778,2,0.009240953561864274,0.018481907123728547,19,6.4,0.8,8
9,HIGH,4.697469248503596,9.394938497007193,12,12,0.4697469248503596,0.4697469248503596,6,0.391455770708633,0.782911541417266,19,6.4,0.8,8
10,HIGH,12.88966225121804,25.77932450243608,35,35,1.2889662251218041,1.2889662251218041,6,0.3682760643205154,0.7365521286410308,19,6.4,0.8,8
11,HIGH,4.79653436957992,9.59306873915984,41,41,0.479653436957992,0.479653436957992,8,0.11698864316048585,0.2339772863209717,19,6.4,0.8,8
12,LOW,24.69589104546956,24.69589104546956,86,86,2.469589104546956,2.469589104546956,5,0.28716152378452975,0.28716152378452975,19,6.4,0.8,8
13,HIGH,48.5,97,97,97,4.8500000000000005,4.8500000000000005,7,0.5,1.0,19,6.4,0.8,8
14,LOW,9.56987204751044,9.56987204751044,85,85,0.956987204751044,0.956987204751044,4,0.11258672997071106,0.11258672997071106,19,6.4,0.8,8
15,HIGH,4.59101283487131,9.18202566974262,52,52,0.45910128348713103,0.45910128348713103,2,0.0882887083629098,0.1765774167258196,19,6.4,0.8,8
16,HIGH,9.666096361391494,19.332192722782988,40,40,0.9666096361391494,0.9666096361391494,3,0.24165240903478735,0.4833048180695747,19,6.4,0.8,8
17,LOW,5.607531880863128,5.607531880863128,28,28,0.5607531880863128,0.5607531880863128,4,0.20026899574511173,0.20026899574511173,19,6.4,0.8,8
18,HIGH,32.31210624556449,64.62421249112899,74,74,3.2312106245564496,3.2312106245564496,8,0.4366500843995202,0.8733001687990404,19,6.4,0.8,8
19,HIGH,10.377874174309202,20.755748348618404,59,59,1.0377874174309203,1.0377874174309203,7,0.17589617244591868,0.35179234489183736,19,6.4,0.8,8
20,LOW,3.7744562870570877,3.7744562870570877,30,30,0.3774456287057088,0.3774456287057088,1,0.1258152095685696,0.1258152095685696,19,6.4,0.8,8
